date,open,high,low,close,volume
2017/6/22,21407.98,21456.47,21394.81,21397.29,270677267
2017/6/23,21380.92,21421.79,21333.89,21394.76,368402950
2017/6/26,21434.68,21506.21,21381.25,21409.55,241881336
2017/6/27,21411.19,21440.6,21310.66,21310.66,292172136
2017/6/28,21372.36,21478.75,21372.36,21454.61,271510863
2017/6/29,21487.38,21487.38,21197.08,21287.03,336748500
2017/6/30,21348.6,21426.12,21325.08,21349.63,313257748
2017/7/3,21392.3,21562.75,21391.71,21479.27,186811745
2017/7/5,21492.83,21505.36,21404.76,21478.17,273692983
2017/7/6,21423.93,21433.1,21305.38,21320.04,320449368
2017/7/7,21354.66,21425.82,21350.72,21414.34,242238704
2017/7/10,21381.23,21446.39,21371.11,21408.52,270344074
2017/7/11,21410.17,21441.62,21279.3,21409.07,247569159
2017/7/12,21467.93,21580.79,21467.93,21532.14,267866974
2017/7/13,21537.19,21568.72,21512.36,21553.09,232267736
2017/7/14,21532.77,21681.53,21521.72,21637.74,235590149
2017/7/17,21633.97,21661.81,21617.66,21629.72,244776628
2017/7/18,21589.94,21589.94,21471.14,21574.73,251107175
2017/7/19,21569.25,21640.75,21565.84,21640.75,253038172
2017/7/20,21641.54,21661.91,21576.96,21611.78,313946392
2017/7/21,21591.72,21592.61,21503.78,21580.07,362832271
2017/7/24,21577.78,21577.78,21496.13,21513.17,284080710
2017/7/25,21638.56,21670.62,21577.37,21613.43,304300450
2017/7/26,21690.38,21742.7,21683.29,21711.01,278244555
2017/7/27,21717.42,21798.47,21687.85,21796.55,407321375
2017/7/28,21787.51,21841.18,21756.12,21830.31,285634661
2017/7/31,21863.39,21929.8,21861.71,21891.12,307611007
2017/8/1,21961.42,21990.96,21940.81,21963.92,328405532
2017/8/2,22004.36,22036.1,21967.46,22016.24,336824836
2017/8/3,22007.58,22044.85,21991.32,22026.1,278731064
2017/8/4,22058.39,22092.81,22024.64,22092.81,253635270
2017/8/7,22100.2,22121.15,22081.97,22118.42,213012378
2017/8/8,22095.14,22179.11,22057.29,22085.34,262001939
2017/8/9,22022.34,22057.19,21996.69,22048.7,277800071
2017/8/10,21988.2,21988.2,21843.94,21844.01,303310539
2017/8/11,21883.32,21911.09,21842.74,21858.32,237304047
2017/8/14,21945.64,22019.23,21945.64,21993.71,235030636
2017/8/15,22029.91,22038.92,21971.48,21998.99,269071907
2017/8/16,22031.93,22085.71,22002.47,22024.87,264916452
2017/8/17,21984.74,21984.74,21750.32,21750.73,311028699
2017/8/18,21724.88,21793.35,21641.63,21674.51,309073881
2017/8/21,21671.36,21718.74,21600.34,21703.75,277876084
2017/8/22,21739.78,21912.83,21738.13,21899.89,244978327
2017/8/23,21850.27,21866.66,21808.39,21812.09,234807991
2017/8/24,21839.9,21870.11,21765.82,21783.4,228483511
2017/8/25,21819.08,21906.86,21812.81,21813.67,217565475
2017/8/28,21832.5,21861.49,21767.94,21808.4,218737154
2017/8/29,21718,21879.22,21673.58,21865.37,227344772
2017/8/30,21859.76,21914.26,21839.47,21892.43,242838357
2017/8/31,21936.01,21985.76,21910.5,21948.1,376789635
2017/9/1,21981.77,22038.97,21974.91,21987.56,255288399
2017/9/5,21912.37,21921.09,21709.63,21753.31,332839873
2017/9/6,21815.76,21849.24,21794.07,21807.64,318760497
2017/9/7,21820.38,21850.01,21745.71,21784.78,333813349
2017/9/8,21764.43,21846.63,21731.12,21797.79,289404747
2017/9/11,21927.79,22067.1,21927.79,22057.37,312767595
2017/9/12,22090.56,22134.57,22087.09,22118.86,364578608
2017/9/13,22103.47,22158.18,22095.79,22158.18,291888922
2017/9/14,22144.96,22216.44,22135.26,22203.48,297784942
2017/9/15,22252.44,22275.02,22214.52,22268.34,527542645
2017/9/18,22297.92,22355.62,22283.35,22331.35,302736157
2017/9/19,22349.7,22386.01,22340.71,22370.8,295574117
2017/9/20,22351.38,22413.26,22314.68,22412.59,334556613
2017/9/21,22414.02,22419.51,22356.55,22359.23,287387049
2017/9/22,22334.07,22364.31,22299.58,22349.59,297144434
2017/9/25,22320.47,22359.88,22219.11,22296.09,332434931
2017/9/26,22322.03,22369.35,22279.52,22284.32,285985735
2017/9/27,22330.93,22371.1,22254.93,22340.71,342895412
2017/9/28,22306.83,22394.74,22288.97,22381.2,263014914
2017/9/29,22358.47,22405.63,22332.96,22405.09,274792549
2017/10/2,22423.47,22559.38,22416,22557.6,268532434
2017/10/3,22564.45,22646.32,22562.9,22641.67,238828932
2017/10/4,22645.67,22685.94,22632.8,22661.64,235729645
2017/10/5,22669.08,22777.04,22655.14,22775.39,246399818
2017/10/6,22762.03,22773.67,22730.85,22773.67,221452360
2017/10/9,22779.73,22803.37,22739.38,22761.07,310766091
2017/10/10,22784.76,22850.51,22770.99,22830.68,319270510
2017/10/11,22827.65,22872.89,22821.66,22872.89,315995141
2017/10/12,22854.85,22884.82,22821.13,22841.01,291787535
2017/10/13,22876.43,22905.33,22855.93,22871.72,259557190
2017/10/16,22892.92,22960.12,22887.12,22956.96,247183989
2017/10/17,22952.41,23002.2,22948.23,22997.44,273086151
2017/10/18,23087.13,23172.93,23086.75,23157.6,270027335
2017/10/19,23107.47,23167.24,23052.67,23163.04,348542258
2017/10/20,23205.18,23328.84,23201.78,23328.63,474384144
2017/10/23,23348.95,23368.37,23273.96,23273.96,456826305
2017/10/24,23346.78,23485.25,23343.23,23441.76,406849657
2017/10/25,23431.09,23451.51,23251.11,23329.46,399559884
2017/10/26,23380.89,23459.84,23380.89,23400.86,370599812
2017/10/27,23419.16,23449.4,23353.16,23434.19,518872825
2017/10/30,23405.75,23428.75,23327.87,23348.74,436898796
2017/10/31,23369.22,23406.35,23334.39,23377.24,388047394
2017/11/1,23442.9,23517.71,23388.91,23435.01,361260772
2017/11/2,23463.24,23531.38,23350.98,23516.26,348039232
2017/11/3,23549.59,23557.06,23481.57,23539.19,312254782
2017/11/6,23533.96,23574.86,23520.75,23548.42,325185312
2017/11/7,23574.03,23602.12,23484.19,23557.23,285084687
2017/11/8,23542.6,23575,23510.56,23563.36,264674152
2017/11/9,23492.09,23516.74,23310.02,23461.94,305441240
2017/11/10,23432.71,23452.2,23392.96,23422.21,351276179
2017/11/13,23367.47,23461.68,23343.34,23439.7,491256527
2017/11/14,23388.4,23414.08,23271.57,23409.47,561333670
2017/11/15,23334.59,23344.99,23242.75,23271.28,404296121
2017/11/16,23365.34,23492.19,23365.34,23458.36,402023569
2017/11/17,23433.77,23433.77,23356.01,23358.24,385995445
2017/11/20,23370.71,23456.88,23360.58,23430.33,315328726
2017/11/21,23500.15,23617.8,23500.15,23590.83,329649477
2017/11/22,23597.24,23605.77,23507.61,23526.18,268756002
2017/11/24,23552.75,23599.18,23551.59,23557.99,118612873
2017/11/27,23552.86,23638.92,23545.02,23580.78,296318453
2017/11/28,23625.19,23849.61,23617.11,23836.71,319237515
2017/11/29,23883.26,23959.76,23872.59,23940.68,401410469
2017/11/30,24013.8,24327.82,24013.8,24272.35,488202965
2017/12/1,24305.4,24322.06,23921.9,24231.59,417906578
2017/12/4,24424.11,24534.04,24288.19,24290.05,424250147
2017/12/5,24335.01,24349.74,24155.28,24180.64,371188931
2017/12/6,24171.9,24229.35,24134.49,24140.91,312724140
2017/12/7,24116.6,24262.88,24101.24,24211.48,319060597
2017/12/8,24263.26,24330.12,24225.5,24329.16,293588460
2017/12/11,24338.11,24389.72,24314.74,24386.03,300583950
2017/12/12,24452.96,24552.97,24443.83,24504.8,342223357
2017/12/13,24525.19,24666.02,24518.3,24585.43,325280821
2017/12/14,24631.01,24672.48,24508.66,24508.66,314779504
2017/12/15,24585.71,24688.62,24584.44,24651.74,635738761
2017/12/18,24739.56,24876.07,24739.56,24792.2,354882350
2017/12/19,24834.38,24850.11,24715.6,24754.75,335329470
2017/12/20,24838.09,24852.44,24697.11,24726.65,341786187
2017/12/21,24778.26,24850.91,24766.27,24782.29,339531731
2017/12/22,24764.04,24784.15,24717.51,24754.06,255140781
2017/12/26,24715.84,24778.13,24708.42,24746.21,208286634
2017/12/27,24766.52,24789.52,24731.68,24774.3,225885903
2017/12/28,24807.21,24839.23,24797.13,24837.51,200962924
2017/12/29,24849.63,24871.66,24719.22,24719.22,270762444
2018/1/2,24809.35,24864.19,24741.7,24824.01,341134048
2018/1/3,24850.45,24941.92,24825.55,24922.68,456793775
2018/1/4,24964.86,25105.96,24963.27,25075.13,403284166
2018/1/5,25114.92,25299.79,25112.01,25295.87,358016755
2018/1/8,25308.4,25311.99,25235.41,25283,341393776
2018/1/9,25312.05,25439.78,25308.41,25385.8,333492245
2018/1/10,25348.13,25404.92,25256.99,25369.13,341469629
2018/1/11,25398.6,25575.42,25396.19,25574.73,346825849
2018/1/12,25638.39,25810.43,25633.08,25803.19,376394515
2018/1/16,25987.62,26086.12,25702.99,25792.86,606523591
2018/1/17,25910.78,26130.45,25865.02,26115.65,520485910
2018/1/18,26149.55,26153.42,25947.32,26017.81,492782309
2018/1/19,25987.35,26071.72,25942.83,26071.72,584996840
2018/1/22,26025.32,26215.23,25974.65,26214.6,431202321
2018/1/23,26214.87,26246.19,26143.9,26210.81,433491901
2018/1/24,26282.07,26392.8,26106.94,26252.12,518793172
2018/1/25,26313.06,26458.25,26259.72,26392.79,401389646
2018/1/26,26466.74,26616.71,26425.35,26616.71,477775204
2018/1/29,26584.28,26608.9,26435.34,26439.48,421001036
2018/1/30,26198.45,26256.99,26028.42,26076.89,448330852
2018/1/31,26268.17,26338.03,26050.98,26149.39,471203651
2018/2/1,26083.04,26306.7,26014.44,26186.71,410622631
2018/2/2,26061.79,26061.79,25490.66,25520.96,522877741
2018/2/5,25337.87,25520.53,23923.88,24345.75,714449396
2018/2/6,24085.17,24946.23,23778.74,24912.77,823936440
2018/2/7,24892.87,25293.96,24785.44,24893.35,504623230
2018/2/8,24902.3,24903.68,23849.23,23860.46,657504273
2018/2/9,23992.67,24382.14,23360.29,24190.9,735033934
2018/2/12,24337.76,24765.16,24290.48,24601.27,496609143
2018/2/13,24540.33,24705.72,24421.03,24640.45,374408378
2018/2/14,24535.82,24925.95,24490.36,24893.49,431155979
2018/2/15,25047.82,25203.95,24809.42,25200.37,416784418
2018/2/16,25165.94,25432.42,25149.26,25219.38,406729453
2018/2/20,25124.91,25179.01,24884.19,24964.75,421506882
2018/2/21,24988.06,25267.99,24792.99,24797.78,456065206
2018/2/22,24855.41,25156.72,24854.83,24962.48,378904006
2018/2/23,25050.51,25313.91,25028.73,25309.99,335420530
2018/2/26,25403.35,25732.8,25398.56,25709.27,473357477
2018/2/27,25735.78,25800.35,25407.83,25410.03,438394103
2018/2/28,25485.15,25576.15,25022.42,25029.2,451872251
2018/3/1,25024.04,25185.35,24442.56,24608.98,506279358
2018/3/2,24394.91,24592.46,24217.76,24538.06,437130059
2018/3/5,24471.31,24961,24387.15,24874.76,383913608
2018/3/6,24965.89,24995.24,24708.41,24884.12,331766021
2018/3/7,24758.15,24849.68,24535.12,24801.36,380516019
2018/3/8,24853.41,24950.49,24703.05,24895.21,327297318
2018/3/9,25004.89,25336.33,25004.89,25335.74,371572275
2018/3/12,25372.44,25449.15,25152.02,25178.61,362575273
2018/3/13,25257.75,25376.4,24947.5,25007.03,447875720
2018/3/14,25086.97,25130.12,24668.83,24758.12,356832403
2018/3/15,24837.29,25053.87,24753.29,24873.66,316306467
2018/3/16,24877.34,25031,24857.09,24946.51,654243624
2018/3/19,24893.69,24893.69,24453.14,24610.91,377993116
2018/3/20,24650.64,24803.61,24650.64,24727.27,342512596
2018/3/21,24723.49,24977.65,24655.4,24682.31,343232266
2018/3/22,24526.01,24526.01,23938.74,23957.89,439276831
2018/3/23,23995.18,24108.47,23509.06,23533.2,482550591
2018/3/26,23825.74,24232.3,23741.22,24202.6,479539901
2018/3/27,24276.62,24446.22,23708.73,23857.71,524484313
2018/3/28,23883.08,24092.47,23728.67,23848.42,530035339
2018/3/29,23949.18,24314.3,23928.13,24103.11,463547667
2018/4/2,24076.6,24123.8,23344.52,23644.19,509823310
2018/4/3,23698.33,24044.35,23664.33,24033.36,393399468
2018/4/4,23654.15,24308.96,23523.16,24264.3,388535142
2018/4/5,24313.91,24622.26,24313.91,24505.22,347788143
2018/4/6,24373.6,24434.4,23738.2,23932.76,395985226
2018/4/9,24037.52,24373.18,23954.83,23979.1,380794022
2018/4/10,24198.95,24511.35,24198.95,24408,368588468
2018/4/11,24274.19,24366.57,24150.87,24189.45,286362392
2018/4/12,24302.82,24592.12,24302.82,24483.05,336126213
2018/4/13,24582.82,24646.45,24243.74,24360.14,331885760
2018/4/16,24483.15,24675.36,24480.2,24573.04,305067042
2018/4/17,24681.79,24858.97,24681.79,24786.63,342409606
2018/4/18,24820.85,24832.54,24721.09,24748.07,302026350
2018/4/19,24711.3,24762.48,24557.03,24664.89,381114870
2018/4/20,24657.39,24678.07,24375.04,24462.94,537769284
2018/4/23,24488.07,24536.89,24328.54,24448.69,351034918
2018/4/24,24579.94,24579.94,23828.73,24024.13,468175686
2018/4/25,24070.2,24146.34,23823.08,24083.83,437103293
2018/4/26,24128.72,24402.46,24128.72,24322.34,390362226
2018/4/27,24342.14,24359.38,24194.45,24311.19,392806021
2018/4/30,24410.41,24498.23,24163.08,24163.15,416652391
2018/5/1,24117.29,24117.29,23808.19,24099.05,380066052
2018/5/2,24097.63,24185.52,23886.3,23924.98,385346919
2018/5/3,23836.23,23996.15,23531.31,23930.15,389239720
2018/5/4,23865.22,24333.35,23778.87,24262.51,329482313
2018/5/7,24317.66,24479.45,24263.42,24357.32,307674344
2018/5/8,24341.35,24412.34,24198.34,24360.21,344935025
2018/5/9,24399.18,24586.48,24323.87,24542.54,361584696
2018/5/10,24591.66,24794.99,24575.91,24739.53,304209370
2018/5/11,24758.64,24868.65,24717.5,24831.17,274145837
2018/5/14,24879.37,24994.19,24862.52,24899.41,282855588
2018/5/15,24809.55,24809.55,24629.39,24706.41,301903205
2018/5/16,24722.32,24801.19,24672.79,24768.93,280812814
2018/5/17,24752.4,24839.49,24639.4,24713.98,314650345
2018/5/18,24707.72,24774.97,24664.87,24715.09,269696371
2018/5/21,24883.06,25086.49,24883.06,25013.29,308921612
2018/5/22,25047.55,25064.99,24812.06,24834.41,288204714
2018/5/23,24757.71,24889.46,24667.12,24886.81,399609887
2018/5/24,24877.36,24877.36,24605.9,24811.76,347051120
2018/5/25,24781.29,24824.22,24687.81,24753.09,257211712
2018/5/29,24606.59,24635.18,24247.84,24361.45,395806456
2018/5/30,24467.83,24714.48,24459.09,24667.78,324874267
2018/5/31,24620.79,24620.79,24352.15,24415.84,429743177
2018/6/1,24542.09,24673.6,24542.09,24635.21,315707314
2018/6/4,24727.55,24859.37,24722.14,24813.69,340399579
2018/6/5,24820.12,24838.78,24710.82,24799.98,306341502
2018/6/6,24854.14,25146.46,24854.14,25146.39,316089540
2018/6/7,25192.14,25326.09,25164.48,25241.41,357682477
2018/6/8,25209.29,25325.63,25165.7,25316.53,317511830
2018/6/11,25336.67,25402.83,25290.2,25322.31,276743816
2018/6/12,25346.82,25364.37,25247.04,25320.73,265748474
2018/6/13,25328.65,25362.07,25191.42,25201.2,329699709
2018/6/14,25254.65,25332.5,25138.6,25175.31,338471002
2018/6/15,25116.71,25130.82,24894.38,25090.48,659373330
2018/6/18,24944.28,25003.1,24825.77,24987.47,337066859
2018/6/19,24763.59,24763.59,24567.75,24700.21,376383912
2018/6/20,24771.17,24804.76,24628.39,24657.8,359523502
2018/6/21,24639.21,24639.21,24406.63,24461.7,349565852
2018/6/22,24526.97,24663.18,24526.97,24580.89,473965052
2018/6/25,24463.73,24463.73,24084.39,24252.8,439131327
2018/6/26,24281.89,24384.21,24241.22,24283.11,301133715
2018/6/27,24303.11,24569.02,24115.82,24117.59,313787551
2018/6/28,24064.19,24308.16,23997.21,24216.05,305018652
2018/6/29,24323.93,24509.52,24269.71,24271.41,329069195
2018/7/2,24161.53,24319.42,24077.56,24307.18,244111824
2018/7/3,24359.39,24444.88,24150.85,24174.82,160955003
2018/7/5,24285.82,24372.8,24177.44,24356.74,237669484
2018/7/6,24352.47,24520.29,24281.47,24456.48,219445921
2018/7/9,24519.2,24796.52,24518.43,24776.59,238731240
2018/7/10,24806.97,24945.38,24806.97,24919.66,235039730
2018/7/11,24789.48,24815.16,24663.82,24700.45,237371386
2018/7/12,24802.9,24939.97,24802.9,24924.89,233154674
2018/7/13,24926.07,25043.21,24890.06,25019.41,255515254
2018/7/16,25025.58,25072.41,24979.64,25064.36,231268652
2018/7/17,25033.92,25155.39,24989.61,25119.89,250445290
2018/7/18,25133.79,25215.32,25101.12,25199.29,252867312
2018/7/19,25139.15,25154.17,25052.62,25064.5,285756362
2018/7/20,25041.14,25124.1,24986.35,25058.12,274076404
2018/7/23,25036.9,25081.45,24983.33,25044.29,228824272
2018/7/24,25092.43,25286.62,25092.43,25241.94,274943600
2018/7/25,25183.7,25432.87,25113.55,25414.1,273670253
2018/7/26,25468.55,25587.24,25463.16,25527.07,297528339
2018/7/27,25520.52,25580.22,25370.07,25451.06,329677338
2018/7/30,25439.32,25500.16,25287.38,25306.83,296883690
2018/7/31,25345.21,25490.98,25345.21,25415.19,348698789
2018/8/1,25461.63,25488.8,25278.32,25333.82,315876982
2018/8/2,25256.45,25360.48,25120.07,25326.16,307698980
2018/8/3,25360.37,25467.9,25325.17,25462.58,239020889
2018/8/6,25437.43,25540.02,25381.38,25502.18,238991513
2018/8/7,25551.65,25692.72,25551.65,25628.91,239909085
2018/8/8,25615.72,25634.11,25557.48,25583.75,217774326
2018/8/9,25589.79,25613.31,25492.69,25509.23,214968846
2018/8/10,25401.19,25401.19,25222.88,25313.14,234614305
2018/8/13,25327.19,25381.39,25153.93,25187.7,219993413
2018/8/14,25215.69,25339.51,25201.87,25299.92,219211007
2018/8/15,25235.37,25235.37,24965.77,25162.41,295808254
2018/8/16,25294.97,25607.34,25294.97,25558.73,342434716
2018/8/17,25550.8,25728.16,25521.66,25669.32,284155866
2018/8/20,25727.7,25790.17,25716.41,25758.69,248572791
2018/8/21,25786.99,25888.82,25784.9,25822.29,241622509
2018/8/22,25825.06,25836.16,25722.43,25733.6,200476676
2018/8/23,25714.86,25762.56,25608.02,25656.98,213274458
2018/8/24,25688.58,25826.05,25688.58,25790.35,200325379
2018/8/27,25882.71,26067.57,25882.71,26049.64,220510695
2018/8/28,26092.7,26122.24,26037.85,26064.02,210987146
2018/8/29,26082.53,26167.94,26035.3,26124.57,214955750
2018/8/30,26099.01,26104.37,25934.8,25986.92,240442269
2018/8/31,25964.85,26028.83,25879.77,25964.82,273440918
2018/9/4,25916.07,25971.77,25805.95,25952.48,254595460
2018/9/5,25919.84,26011.22,25871.04,25974.99,283009875
2018/9/6,25973.02,26073.68,25880.84,25995.87,262380970
2018/9/7,25951.02,26002.99,25818.39,25916.54,279143913
2018/9/10,25991.91,26039.96,25854.13,25857.07,252172030
2018/9/11,25841.14,26019.92,25754.32,25971.06,262251310
2018/9/12,25989.07,26145.72,25929.43,25998.92,282772318
2018/9/13,26083.94,26191.64,26067.08,26145.99,260800881
2018/9/14,26169.56,26211.11,26068.29,26154.67,228639745
2018/9/17,26151.66,26184.47,26030.35,26062.12,227820690
2018/9/18,26076.21,26317.34,26076.21,26246.96,242997029
2018/9/19,26287.84,26464.41,26280.76,26405.76,251328907
2018/9/20,26519.39,26697.49,26519.39,26656.98,260480927
2018/9/21,26726.25,26769.16,26680.37,26743.5,657619646
2018/9/24,26705.25,26709.94,26548.68,26562.05,254854178
2018/9/25,26601.58,26634.85,26475.58,26492.21,234114854
2018/9/26,26536.86,26606.09,26349.34,26385.28,262615478
2018/9/27,26418.27,26557.01,26379.95,26439.93,226353415
2018/9/28,26407.66,26515.76,26383.57,26458.31,264027878
2018/10/1,26598.36,26737.98,26596.05,26651.21,238324837
2018/10/2,26648.91,26824.78,26627.66,26773.94,258290243
2018/10/3,26833.47,26951.81,26789.08,26828.39,280131792
2018/10/4,26784.08,26793.82,26471.61,26627.48,289595648
2018/10/5,26632.77,26676.16,26301.81,26447.05,267102727
2018/10/8,26399.45,26529.35,26223.09,26486.78,273021894
2018/10/9,26469.19,26539.94,26324.16,26430.57,282561110
2018/10/10,26441.73,26441.73,25593.65,25598.74,435709002
2018/10/11,25518.39,25683.64,24899.77,25052.83,522876538
2018/10/12,25407.63,25467.55,25000.83,25339.99,397514630
2018/10/15,25332.46,25482.42,25243.88,25250.55,287323190
2018/10/16,25351.53,25817.68,25351.53,25798.42,305801884
2018/10/17,25705.87,25810.09,25479.16,25706.68,298211385
2018/10/18,25645.56,25691.46,25236.01,25379.45,328018526
2018/10/19,25421.09,25608.71,25350.02,25444.34,350808678
2018/10/22,25492.14,25561.34,25236.05,25317.41,314941053
2018/10/23,25038.46,25307.7,24768.79,25191.43,436433048
2018/10/24,25172.88,25306.23,24533.19,24583.42,496402013
2018/10/25,24736.54,25104.29,24645.56,24984.55,431506191
2018/10/26,24770.25,24916.16,24445.19,24688.31,505313987
2018/10/29,24818.98,25040.58,24122.23,24442.92,443846224
2018/10/30,24482.04,24906.68,24415.69,24874.64,470048861
2018/10/31,25008.82,25336.55,25008.82,25115.76,448931303
2018/11/1,25142.08,25396.47,25108.11,25380.74,383972742
2018/11/2,25443.6,25578.98,25078.72,25270.83,429479986
2018/11/5,25261.47,25507.35,25261.47,25461.7,334742493
2018/11/6,25452.83,25651.86,25444.9,25635.01,265452799
2018/11/7,25788.46,26200.14,25765.88,26180.3,357795469
2018/11/8,26139.59,26277.82,26081.9,26191.22,295647537
2018/11/9,26149.11,26161.49,25882.91,25989.3,324453598
2018/11/12,25959.33,25966.71,25340.51,25387.18,346905429
2018/11/13,25321.21,25511.03,25193.78,25286.49,339694637
2018/11/14,25388.08,25501.29,24935.82,25080.5,384243467
2018/11/15,25061.48,25354.56,24787.79,25289.27,383292840
2018/11/16,25242.35,25510.23,25147.8,25413.22,352459550
2018/11/19,25392.61,25392.61,24900.98,25017.44,358093278
2018/11/20,24618.68,24707.26,24368.98,24465.64,445919702
2018/11/21,24541.65,24669.79,24463.28,24464.69,289369131
2018/11/23,24336.4,24408.8,24268.74,24285.95,155942556
2018/11/26,24364.13,24673.29,24364.13,24640.24,306276154
2018/11/27,24557.02,24750.73,24416.03,24748.73,308249415
2018/11/28,24832.84,25368.93,24832.84,25366.43,362160937
2018/11/29,25343.65,25479.04,25202.79,25338.84,305105944
2018/11/30,25307.14,25549.71,25250.97,25538.46,482249445
2018/12/3,25779.57,25980.21,25670.51,25826.43,388482798
2018/12/4,25752.56,25773.12,25008.11,25027.07,418899245
2018/12/6,24737.42,24951.01,24242.22,24947.67,471687936
2018/12/7,24918.82,25095.62,24284.78,24388.95,394812337
2018/12/10,24360.95,24500.81,23881.37,24423.26,389690618
2018/12/11,24719.91,24791.26,24221.06,24370.24,342962559
2018/12/12,24509.09,24828.29,24509.09,24527.27,343275152
2018/12/13,24575.86,24740.96,24473.29,24597.38,299972456
2018/12/14,24408.04,24431.14,24033.79,24100.51,416943303
2018/12/17,23986.83,24088.08,23456.88,23592.98,466739992
2018/12/18,23769.13,23927.77,23516.02,23675.64,408070546
2018/12/19,23693.33,24057.34,23162.64,23323.66,503548604
2018/12/20,23224.12,23282.2,22644.31,22859.6,576699643
2018/12/21,22871.74,23254.59,22396.34,22445.37,900514486
2018/12/24,22317.28,22339.87,21792.2,21792.2,308419010
2018/12/26,21857.73,22878.92,21712.53,22878.45,433078561
2018/12/27,22629.06,23138.89,22267.42,23138.82,407941465
2018/12/28,23213.61,23381.88,22981.33,23062.4,336182071
2018/12/31,23153.94,23333.18,23118.3,23327.46,287307615
2019/1/2,23058.61,23413.47,22928.59,23346.24,321566851
2019/1/3,23176.39,23176.39,22638.41,22686.22,424238479
2019/1/4,22894.92,23518.64,22894.92,23433.16,396015724
2019/1/7,23474.26,23687.74,23301.59,23531.35,334203936
2019/1/8,23680.32,23864.65,23581.45,23787.45,317423120
2019/1/9,23844.27,23985.45,23776.56,23879.12,324574321
2019/1/10,23811.11,24014.78,23703.25,24001.92,338145444
2019/1/11,23940.01,23996.32,23798.16,23995.95,262647497
2019/1/14,23880.53,23964.9,23765.24,23909.84,277558125
2019/1/15,23914.11,24099.14,23887.93,24065.59,291574850
2019/1/16,24139.91,24288.61,24119.72,24207.16,302833511
2019/1/17,24147.09,24474.46,24088.9,24370.1,288587672
2019/1/18,24534.19,24750.22,24459.03,24706.35,372972531
2019/1/22,24607.76,24607.76,24244.31,24404.48,338482742
2019/1/23,24577.25,24700.98,24307.17,24575.62,318598510
2019/1/24,24579.96,24626.3,24422.73,24553.24,320169486
2019/1/25,24687.21,24860.15,24676.75,24737.2,376894369
2019/1/28,24596.98,24596.98,24323.94,24528.22,340062681
2019/1/29,24519.62,24674.87,24504.04,24579.96,330865211
2019/1/30,24826.52,25109.62,24790.9,25014.86,397331664
2019/1/31,24954.48,25049.62,24842.09,24999.67,507346037
2019/2/1,25025.31,25193.15,24982.49,25063.89,371331601
2019/2/4,25062.12,25239.91,24977.67,25239.37,298220177
2019/2/5,25287.93,25427.32,25287.65,25411.52,305184732
2019/2/6,25371.57,25439.04,25312.06,25390.3,246079591
2019/2/7,25265.81,25314.26,25000.52,25169.53,295462963
2019/2/8,25042.36,25106.39,24883.04,25106.33,248209479
2019/2/11,25142.81,25196.75,25009.1,25053.11,241695723
2019/2/12,25152.03,25458.98,25152.03,25425.76,278114833
2019/2/13,25480.86,25625.95,25480.86,25543.27,263327708
2019/2/14,25460.65,25558.9,25308.09,25439.39,313010162
2019/2/15,25564.63,25883.72,25564.63,25883.25,328525803
2019/2/19,25849.85,25961.44,25820.01,25891.32,280623803
2019/2/20,25872.26,25986.2,25846.48,25954.44,287876547
2019/2/21,25922.41,25938.88,25762.21,25850.63,255708683
2019/2/22,25906.27,26052.9,25906.27,26031.81,279759596
2019/2/25,26126.15,26241.42,26080.66,26091.95,281602984
2019/2/26,26051.61,26155.29,25966.01,26057.98,257845762
2019/2/27,25995.6,26039.68,25877.24,25985.16,255375789
2019/2/28,25984.28,26029.21,25896.56,25916,338521326
2019/3/1,26019.67,26143.92,25914.37,26026.32,289887755
2019/3/4,26122.19,26155.98,25611.55,25819.65,292458521
2019/3/5,25829.07,25877.15,25725.63,25806.63,251285493
2019/3/6,25818.76,25837.61,25633.71,25673.46,251934699
2019/3/7,25645.45,25645.45,25352.55,25473.23,289144133
2019/3/8,25347.38,25466.14,25252.46,25450.24,270496061
2019/3/11,25208,25661.63,25208,25650.88,309792305
2019/3/12,25600.3,25675.44,25522.17,25554.66,312517339
2019/3/13,25637.23,25776.49,25571.31,25702.89,331410054
2019/3/14,25692.31,25752.84,25621.31,25709.94,301876721
2019/3/15,25720.96,25927.91,25649.7,25848.87,616907676
2019/3/18,25801.88,25924.77,25785.66,25914.1,293119059
2019/3/19,25987.87,26109.68,25814.92,25887.38,342252131
2019/3/20,25867.79,25929.52,25670.63,25745.67,321984384
2019/3/21,25688.44,26009.9,25657.78,25962.51,335254229
2019/3/22,25844.65,25877.01,25501.45,25502.32,386508044
2019/3/25,25490.72,25603.27,25372.26,25516.83,303118299
2019/3/26,25649.56,25796.29,25544.78,25657.73,304080723
2019/3/27,25676.34,25758.17,25425.27,25625.59,270344810
2019/3/28,25693.32,25743.41,25576.69,25717.46,237173302
2019/3/29,25827.31,25949.32,25771.67,25928.68,300617436
2019/4/1,26075.1,26280.9,26071.69,26258.42,295566558
2019/4/2,26213.55,26221.24,26122.31,26179.13,250935381
2019/4/3,26238.03,26282.17,26138.47,26218.13,271975335
2019/4/4,26221.77,26398.9,26212.78,26384.63,233044083
2019/4/5,26427.56,26487.57,26370.82,26424.99,229551516
2019/4/8,26312.67,26344.65,26246.03,26341.02,228589506
